common_voice_mn_40445186|Би амьтныг ажиж байгааг гэгээн багшид настай хоёр авгайн хамт бараалхаж орлоо.
common_voice_mn_40445257|Үнэнийг хэлэхэд, Саран надад чин сэтгэлээсээ ямар сайн байсан гэж санана.
common_voice_mn_40445297|Хайрцаг сав бичиг баримт ухах хэрэггүй шүү.
common_voice_mn_40445368|Ийм ч учраас эхчүүд хэзээ ямагт охидоо хүнтэй суулгахаар хичээн зүтгэсээр ирсэн хэрэг.
common_voice_mn_40445470|Огт сураггүй байтал нэг өдөр найз чинь ирж, чиний тухай ярьсан.
common_voice_mn_40445560|Эвдэрч сүйдсэн, нөхөн сэргээлт хийлгүй орхисон талбай хэдэн зуун гагаар хэмжигдэнэ.
common_voice_mn_18909556|Эгц бэрх хад руу авирч байхдаа бичлэг хийж, баталгаажуулж, үзэгчидтэйгээ хамт авирахыг хүссэн.
common_voice_mn_18909566|Намартаа Анагаах ухааны дээд сургуульд ороод, тариа хураалтын ажлаар Жаргалантын аж ахуйд явах боллоо.
common_voice_mn_18909568|Багш өөрөө манай веб хуудсаар орж бүртгэлээ баталгаажуулаад программаа онлайнаар татаж авна.
common_voice_mn_18909572|Эх байгаль нь түүнийг тиймээр бүтээжээ.
common_voice_mn_18909574|Гэхдээ энэ арга хамгийн шилдэг арга биш.
common_voice_mn_18909590|Өөрийнхөө ид шидээр тэр танхимыг илбэдсэн.
common_voice_mn_18909801|Үүнээс зайлсхийхийн тулд бидний эрэлхийлсэн арга бол үгийн санд зөвхөн "үгийн үндсийг хадгалах" юм.
common_voice_mn_18909802|Гэхдээ дэндүү их юм асуух юм.
common_voice_mn_18909836|Тэгэхдээ бүр өчүүхэн юмнаас болж үрчийхийг минь яана.
common_voice_mn_18909839|Малчид тохиролцоод өвөлжөө бууцаа ашиглах хэрэгтэй гэсэн зөвлөмжийг орон нутгийн удирдлагуудад өгчээ.
common_voice_mn_18982887|Өвгөн нь эмгэнээ түүнээс хойш зодохоо байж гэнэ.
common_voice_mn_18982907|Ямар ч гэсэн жил гаран ирээгүй төрөлх хотынхоо байдлыг үзье гэж санав.
common_voice_mn_18982941|Аз жаргал гэдэг ингээд л ирдэг юм гэж үү хэмээн өөрөөсөө би асуулаа.
common_voice_mn_18982951|Гүсэнтүгийн мандлыг сайн сайхан байхад, амьдрал ахуйг дээшлүүлэн, ажил төрлийг бүтээхэд айлтгуулна.
common_voice_mn_18982954|Зарим эцэг эх дэндүү төгс байдлыг хүсдэг.
common_voice_mn_18982967|Тэгээд хүмүүсийн залбирах нь ердийн нэг дуугаралт биш удаан үргэлжлэв.
common_voice_mn_19020654|Эрүүл мэндийн шалтгааны улмаас цэргийн албанаас чөлөөлөгдөх залуучуудын тоо жилээс жилд буурахгүй байгааг онцлов.
common_voice_mn_19020663|Тэр гүн шөнийн цус сорогч шиг харагдах ажээ.
common_voice_mn_19020671|Манай энэ Сайхан уулын айраг ч аргагүй л анги юмаа.
common_voice_mn_19020672|Эрдэс баялгийн мэргэжлийн зөвлөлийн хуралдаанаар хэлэлцэж баталгаажсан ордуудын нөөцийн тухай баримт бий.
common_voice_mn_19020688|Хотын хойд хэсэг дэх нэг байшингийн тохилогхон тасалгаанд Түмэн бид хоёр суух болов.
common_voice_mn_19020698|Бусдаас хуулахдаа хэлбэрийг нь дуурайгаад, агуулгыг нь орхидог жишиг энд давтагдсан хэрэг.
common_voice_mn_19020699|Саран явуут дундаа "Хүү минь одоо явж байгаа шүү дээ" гэж дуулдах төдий хэлэв.
common_voice_mn_19020704|Чи өөрийгөө надаас дээр гэж боддог юм биш биз дээ!
common_voice_mn_19020717|Гэвч хоёр хэсэг тасран, хүний толгой шовсхийсэн манхан руу таран давшив.
common_voice_mn_19020738|Тэр бээр үр дүнг нотлох тодорхой аргууд нь өгөгдлөөс хангалттай хэмжээгээр үүснэ гэж үзсэн.
common_voice_mn_19020752|Илүү ч учраас тэд агнасан анг нь өдөр дараалан булааж авч чадсан хэрэг.
common_voice_mn_19020765|Мөн энд Антоммарки задлан шинжилгээ хийсэн удаатай.
common_voice_mn_19020768|Дахин нэг мин дэлбэрч дараа нь гурван мин зэрэг дэлбэрлээ.
common_voice_mn_19020788|Гэхдээ дээгүүр нь ямар нэг томоос том цагаан юм аажуухан хөвж байгаа харагджээ.
common_voice_mn_19020800|Энэ үед залуус өрөөнд дайран орж ирсэн байлаа.
common_voice_mn_19020811|Энэ хорвоо дээр надаас илүү арга самбаатай хүн байна уу?
common_voice_mn_19020818|Эрэгтэй хүний гар бэлхүүсээр нь тэврэхэд ч хөдөлсөнгүй.
common_voice_mn_19020838|Түүнээс чинь ч илүү юм болно!
common_voice_mn_19020852|Тэгээд ч тэр үү, нэг хэсэг улайрч махраад бүхнийг мартжээ.
common_voice_mn_19020856|Олонд хүндлэгдсэн хүний бусдадаа болоод нийгэмд үзүүлж буй үлгэр дуурайл, сайхан сэтгэлийн тусламж юм.
common_voice_mn_19020860|Дүртэд Дагвын сэржмийг хулгайг дарах, хулгайчийг илрүүлэн барих, хулгайчийн амийг таслахад айлтгуулна.
common_voice_mn_19020872|Нэг үгээр хэлэхэд ертөнцийг үзэх үзлий нь сонирхож байгаа юм.
common_voice_mn_19023240|Чамд би шанд нь алтан зоос өгнө гэж тэр хэлэв.
common_voice_mn_19023249|Үр хүүхдээ тараг хоормог уулгаад унтуулж үзсэн үү?
common_voice_mn_19023256|Тэгсэн чинь муусайн гамингууд намайг л даапаалж явсан юм санж.
common_voice_mn_19023259|Чиний эмнэлгийн дэвтэр дээрээс хаягийг чинь уншаад.
common_voice_mn_19023267|Гэвч нутгийнхаа нэг хүүхнээс болж тэр хоёрын түнжин хагарсныг хүмүүс тэр бүр мэдэхгүй байлаа.
common_voice_mn_19023286|Энэ хүмүүс чинь бүгдээрээ манайхан байна шүү дээ.
common_voice_mn_19023296|Дараа нь учир нь олдоно биз.
common_voice_mn_19023331|Монгол Улс гуравдагч хөрш болох Европын Холбооны гишүүн Унгар улстай харилцах харилцаагаа ихэд чухалчилдаг.
common_voice_mn_19023368|Гэхдээ нөгөөдүүл маань ерөнхийдөө гайгүй шүү.
common_voice_mn_19023369|Говийн тэнгэрийн одод хар торгон дээр цацсан очир алмаас мэт гялтганан.
common_voice_mn_19023384|Засгийн газрын хуралдаанаар цаашид цалин урамшууллыг инфляцын түвшинтэй уялдуулан нэмэхээр тогтов.
common_voice_mn_19023394|Тэдний төлөвлөсөн зүйл барагтай л бол хэрэгждэггүй.
common_voice_mn_19023424|Гэтэл ингэлээ гээд би Тараг чамд хадгалж үлдээж чадахгүй.
common_voice_mn_19023438|Жаргалын найман морь гэж үнэндээ шарга агттай найман морь гэдгийг буруу тайлбарласнаас үүссэн.
common_voice_mn_19023453|Ихэр хэмээсэн үг төгс үзэгдэхүйг өгүүлсэн нь." гэжээ.
common_voice_mn_19023473|Өвгөн хэдэн минут бодос хийж сууснаа өгүүлрүүн "Хувьсгал мандахаас өмнө үеийн нэгэн явдал санагдана".
common_voice_mn_19023478|Харин ууланд нуусан бараагаа би сумын захиргаанд тоо ёсоор нь данслуулсан.
common_voice_mn_40332490|Бүхэл бүтэн эсэргүү бүлэг илрээд байна.
common_voice_mn_40332528|Эрх баригчид шилжилтийн үед бензин-цахилгаан гибрид технологи чухал гэдгийг хүлээн зөвшөөрдөг.
common_voice_mn_40332607|Ийм учраас гол төлөв хэн ч түгшүүрт шинж тэмдгүүдийг эрж хайдаггүй.
common_voice_mn_40332635|Энэ нөхөр яагаад өөрийнхөө нохойг хөнөөхөөр болсон юм бол?
common_voice_mn_40332693|Тэр ёсоор энэ удаад Хүн нарт Ромын хил хязгаарыг довтлох шалтаг гарч иржээ.
common_voice_mn_40332760|Үзвэл, нас хорин гурав дөрөв хэр, нүүрэндээ цогтой, нүдэндээ галтай, шавхийсэн хархүү байлаа.
common_voice_mn_40332761|Нансал шиг намын уриалгаар явсан хүн бол дуун дээр...
common_voice_mn_40332778|Хүүхдийг ч сургуулиас завсардуулж болохгүй!
common_voice_mn_40332918|Дайн дэгдвэл төсөөлснөөс долоон доор юм болмоор санагдах юм.
common_voice_mn_40350493|Та надаар хүүхэд хуурч байгаа юм шиг л тоглож байх шив дээ.
common_voice_mn_40350507|Хүү энэ дэлхийн бусад бүх зүйлсээс илүүтэйгээр үүнд итгэлтэй байв.
common_voice_mn_40350637|Өөр хэн ч тэр хоёрын зовлонд тэгтлээ хурц үл эмзэглэнэ.
common_voice_mn_40350673|Жанжин ноён та үүгээрээ юу хэлэх гээв?
common_voice_mn_40350693|Сансрын нисэгч болж байгаад таныг заавал уйлуулна!
common_voice_mn_40350694|Цацлын хувин, арслантай авдрыг гарын бэлгэнд өгөхөөр худалдаж авах нь нэмэгдэж байгаа.
common_voice_mn_40430441|Тэгтэл ийм шийтгэл зөвхөн манайханд байдаг биш сургуульд бас байдгийг үзээд гайхаж гүйцэв.
common_voice_mn_40430504|Тэгээд Дандар баатрыг хэзээ баривчилсан юм бэ?
common_voice_mn_40430599|Гэвч олон жилийн өмнөөс зөвхөн ван шийдвэр гаргадаг болсон шүү дээ.
common_voice_mn_40430651|Энэ нь маш хурдан цөхрөл гутралаар солигдлоо.
common_voice_mn_40430727|Дамрын дуу нь хоосон чанарыг бэлгэдэн бүх зүйл шимгүй хоосон гэдгийг сануулна.
common_voice_mn_40430750|Миний бие Хуванхэхү хатнаас юуны тулд алт авах билээ?
common_voice_mn_40430832|Харин Батболд барилгын аль нэг мэргэжил олохыг бодсонгүй, тэс өмнөө зүйлийг эрмэлзэж байлаа.
common_voice_mn_40430912|Мэдээлэл олох боломжийн үүднээс авч үзвэл түүний байдалд санаа зовох юмгүй байлаа.
common_voice_mn_40431119|гэж мухлагийн эзэн шүүгээ рүүгээ заалаа.
common_voice_mn_40431280|Өмнөд Солонгост очиж хүндээ хөнгөнөөс өгөхгүй, Хятад, Орост нь бас л магадлал байхгүй.
common_voice_mn_40431344|Ажиллах температуртаа хүрэх хөдөлгүүрт сайн байдаг бол эзэн харин шууд л давхиад явчихмаар байдаг.
common_voice_mn_40431418|Тэгвэл яагаад таны хөрөгийг талийгаачийн амнаас олсон юм бэ?
common_voice_mn_18583400|Ингэж золгон мэндчилдэг байсны ачаар монгол хүн есөн үеэ мэддэг байсан гэлцдэг.
common_voice_mn_18583416|Авгайчуудаас болж маргалдах л дутаж гэнэ.
common_voice_mn_18583430|Бодит амьдрал дээр худлаа л байдаг байхгүй юу.
common_voice_mn_18583440|Би чамд ердөө гурав хоногийн хугацаа өгье.
common_voice_mn_18583449|Та дандаа айхавтар бодож байх юм.
common_voice_mn_18583462|Хэрэв энэ хатанд таалагдахгүй бол таныг хэцүүхэн юм хүлээх болно.
common_voice_mn_18583469|Чинүүхэй энэ бүхнийг сонсож суухдаа байж ядан бачимдаж байлаа.
common_voice_mn_18583471|Үүний тухай л үлгэр домог шиг юм нутгийн настан буурлууд хуучилдаг байсан юм.
common_voice_mn_18583485|Өөр улсын ерөнхийлөгч гэж андуурсан замын тэрэгнүүд зогсож өнгөрөөх нь нэн бахтай.
common_voice_mn_18583487|Гэтэл энэ хүслийг хэрэгжүүлэх арга барил нь хангалтгүй байдаг.
common_voice_mn_18583492|Изабель модны хоёр хожуулаа ажиглан харлаа.
common_voice_mn_18583494|Гэхдээ тэднийг ажилгүй болгочихгүй арга бидэнд бий.
common_voice_mn_18583504|Чи бол миний цорын ганц өв залгамжлагч.
common_voice_mn_18583505|Үнэхээр ч түүнд сайхан намтар бийг хожим би үнэн мөнөөр нь сонссон юм.
common_voice_mn_18583519|Чи авч явах юмаа түргэхэн бэлдэж үз.
common_voice_mn_18583534|Хойд зүгээс жавар тачигнаж хацар хайрна.
common_voice_mn_18583549|Шинжлэх ухааны зөгнөлт кино үзэх, физикийн элдэв сонин үзэгдлийг судлах хоббитой.
common_voice_mn_18583550|Ингэж чадвал нэр хүнд таных болон хувирна.
common_voice_mn_18583552|Хаврын анхны өдөр би гинжит жадаа аваад Шүрэн буланг зорив.
common_voice_mn_18583553|Энэ нөхцөл байдлаас үзэхэд миний гарцаагүй буруу гэдгийг ойлгуулж амжжээ.
common_voice_mn_18583554|Нөгөө хүүхэд буцаж ирээд хотоос зайдуу дотуур байртай коллежид сурахаар шийдэв.
common_voice_mn_18583561|гэсэн бодол түүний толгойд эргэлдэж байлаа.
common_voice_mn_18583563|Гаваа мордсон даруйдаа баахан хатируулж нэлээд хол явав.
common_voice_mn_18583603|Энэ ч лав аравдугаар ангийн сурагч байх аа гэж байна.
common_voice_mn_18589626|Нөгөө хоёр хөтчийн нүд аяганаасаа бүлтрэх нь үү гэмээр орой дээрээ гарсан үзэгдэнэ.
common_voice_mn_18589630|Хэрэв мэдэхгүй байсан бол одоо мэддэг боллоо.
common_voice_mn_18589647|Гэхдээ тэр одоо шүд эмчлэхээс илүүтэй шүд авдаг ажилтай болжээ.
common_voice_mn_18589657|Ийм орой болсон хойно хэн ирдэг байна аа гэж тэр бодов.
common_voice_mn_18589658|Дөнгөж барьж ирсэн болоод л хамраа дуугаргаад байгаа юм.
common_voice_mn_18589714|Онигоо зохиож бичдэг, түүгээрээ нийгмийн болохгүй байгаа хэсгийг нэлээн хошин маягаар егөөдөж илэрхийлдэг.
common_voice_mn_18589715|Түүнээс хойш би сургуулиа орхиод дээд сургуульд оръё гэж улам ч боддог боллоо.
common_voice_mn_18589734|Амандаа татдаг тамхи индиан нараас гаралтай, Америк тивийг нээснээс хойно Еврази руу нэвтэрсэн.
common_voice_mn_18589756|Бүгд орондоо орон хэвтэж эхнээсээ унтаж эхлэв.
common_voice_mn_18589845|Уйлж унжиж угтах байх гэсэн чинь тэр алга болчихсон байлаа.
common_voice_mn_18589859|Харин их сургуулийн охиныг чинь юмны ая харж байж зохицуулъя.
common_voice_mn_18589860|Улиас ч бургаснаас түргэн навчилдаг байх нь ээ гэдгийг л ажигладаг болсон байлаа.
common_voice_mn_18589866|Өнөө өглөө гарсан Болд мөн үдэштээ санамсаргүй бууны аманд тохиолдоод байгааг хэн олж мэднэ.
common_voice_mn_18589870|Цаашлаад энэ нь монгол болон гадаад хэлний орчуулгын программыг зохион бүтээхэд тулгуур болох юм.
common_voice_mn_18589913|Би хайрлан дурласан хүнээсээ үүнээс илүү тодорхой ямар үг шаардаж болох билээ.
common_voice_mn_18589914|Та аавд гомдож уйлах юм болбол яана.
common_voice_mn_18589920|Цэрэгмаа байрандаа ирээд хэсэг болсноо галаа асааж данхтай цай халаахаар зуухан дээрээ тавив.
common_voice_mn_18589924|Мэдээж би танд итгэхгүй байгаа хэрэг биш.
common_voice_mn_18589931|Гэсэн ч яриа өдөх гэсэн оролдлого бүтэлгүй болов.
common_voice_mn_18589986|Энэ үеийн цахим хэлшинжлэлд холбогдох онолын хөгжил бол хийсвэр хэлний онол, мэдээллийн онол юм.
common_voice_mn_18589988|Хонгор халзан мориороо хурдлан очвол харин долоон тарвага сүүл сүүлнээсээ зүүлдэж ус гатлан явна.
common_voice_mn_18590001|Энэ нь харин "шашин" биш "мөргөл" байсан гэсэн ялгамжааг илэрхийлж байх шиг санагдаж байна.
common_voice_mn_18590002|Тэд дунд сургуульдаа эн тэнцүүхэн сурлагатай гялалзсан охид байж.
common_voice_mn_18590004|Маргааш нь үд өнгөртөл суугаад, ажилчны гуанзанд хоол идэх санаатай яаран очвол Должинтой тааралдлаа.
common_voice_mn_18590011|Яг анхаарлаа төвлөрүүлэн хичээх зуур хойгуур урдуур суусан хүүхдийн шивэр авир ярилцах нь хэцүү.
common_voice_mn_18590014|Чухам энэ талаар л нэгдүгээр бүлгээс эхэлж ярьсан байгаа.
common_voice_mn_18590037|Би бүр тэр хурал дээр үг хэлэх гэсэн шүү.
common_voice_mn_18590058|Олзлогдсон холбооны дайчдын дундаас элсүүлсэн байна.
common_voice_mn_18590077|Тэд "хувьцаа нь хэрэглэгчдийн тоон өсөлт ба зохицуулалтын дарамтын дунд гацчихаад байна" гэлээ.
common_voice_mn_18590079|Юу гэвэл тэр нэгэн жил би зургаан настай байлаа юу даа.
common_voice_mn_18590385|Байрны тухайд бол дэмий ярьцгаахаа боль гэж хэл.
common_voice_mn_18590400|Хэрхэн яаж хөдлөх төлөвлөгөөгөө гаргаж чадахгүй байлаа.
common_voice_mn_18590408|Ингээд л нөгөө эмэгтэй яваад өгсөн юм.
common_voice_mn_18590409|Америкийн ард түмэн үүнийг сонсоод жил хүрэхгүй хугацаанд мөнгө цуглуулж, радийг худалдан авчээ.
common_voice_mn_18590452|Үүнийг амьдралынхаа өдөр тутмын үйлдэл бүрээс харах боломжтой.
common_voice_mn_18590468|Авдаг цалин маань амьдралд огт хүрэлцэхгүй байна шүү дээ.
common_voice_mn_18590510|Бидний туслалцаатайгаар илүү ахих боломжтой салбарууд гэж харсан.
common_voice_mn_18590521|Юу гэвэл, Цэрмаагийн нутаг Гурван сайхны өвөрт бөлгөө.
common_voice_mn_18590522|Та тэгээд үүнээс үүдэн ингэж дүгнэлт гаргасан хэрэг үү?
common_voice_mn_18590524|Сайн давхивал шан мөрийнөөсөө надад авчирч өгөх гэнэ.
common_voice_mn_18590548|Харин танд "Болор дуран" байгаа цагт ийм санамсаргүй алдаанд санаа зовох хэрэггүй.
common_voice_mn_18590550|Бид хоёр тарианы талбай дундуур зурайсан өргөн замаар тоос татуулан давхив.
common_voice_mn_18596463|Тэр вискиний үнэр ханхлуулан урагш алхав.
common_voice_mn_18596531|Гэвч хүүгийн нь сая хэлсэн үг нэг л эвгүй хахир сонстов.
common_voice_mn_18596638|Харин цаг хугацааны хувьд гэвэл үнэхээр алдчихлаа.
common_voice_mn_18596641|Гол талбайд усан оргилуур байсныг л санаж байна.
common_voice_mn_18596648|Үүний тод жишээ амьтантай өссөн хүүхдийн тухай судалгаа олон байна.
common_voice_mn_18597730|Далха тахиулах нь эр хүний хийморийг сэргээх, цэргийн хүний ажил үйлсийг даатгахад уншуулдаг ном.
common_voice_mn_18597731|Гүйж очингуут удсан уу гэж асуутал эхнэр нь мэдэхгүй ээ гэнэ.
common_voice_mn_18597745|Тэр од нь дэндүү жижиг, тодруулбал хэмжээгээрээ Бархасбадь гаригаас ялимгүй том аж.
common_voice_mn_18597746|Энэ их гай барцдаас яаж салах билээ?
common_voice_mn_18597759|Хуур аваад ир хэмээсэнд Марал сайхан ногоон толгойтой морин хуур авчирч өглөө.
common_voice_mn_18597769|Бэлэн сэдэв нь зөвхөн илтгэлийн төлөвлөгөө болох ёстой.
common_voice_mn_18597770|Тэр надад ярьсан бүхнээ танд ярих эсэх нь сонин байна.
common_voice_mn_18597782|Өөрөөр хэлбэл, суурин соёл иргэншилт, үйлдвэрлэл өндөр хөгжсөн орнуудад боловсруулсан онол аргазүйн баримтлал юм.
common_voice_mn_18597784|Чи ганцхан намайг эх шиг минь өрөвдөн тэвэрдэг.
common_voice_mn_18597796|Энэ хугацаанд онц сонирхол татам хоёр үйл явдал боллоо.
common_voice_mn_18597800|Бид галаар сүрдүүлэн тэднийг гөлрүүлж байх завсраа бидний агт цадах буй за.
common_voice_mn_18597805|Тэгвэл алзахгүйгээр мөнгөтэй болох аргыг олж сурах болно.
common_voice_mn_18597806|Удахгүй энэ даваа даваад манай мянгат цугларна гэсэн.
common_voice_mn_18597829|Тэгээд цааш нь юу байв?
common_voice_mn_18597843|Жишээлбэл, та бид хоёр цаг, газар товлож байж л ярилцаж байна шүү дээ.
common_voice_mn_18597847|Чи намайг насан туршдаа хайрлаж чадах уу?
common_voice_mn_18597848|Яах л учиртай байна түүгээрээ бол.
common_voice_mn_18602500|Яах гэж би үүнийг авч явдгаа өөрөө ч мэддэггүй юм.
common_voice_mn_18602502|Та ч надад дэндүү хатуу байх юм.
common_voice_mn_18602535|Заа, хүүхдүүд минь, манай шинэ бичгийн дугуйлангийнхнаас хамгийн сурлага муутай яваа нь та хоёр.
common_voice_mn_18602549|Тэдгээрийн нэгийг энд өгүүлэх нь зүйтэй гэж үзнэ.
common_voice_mn_18602555|Ийм үг сонссон хэнд ч гомдмоор санагдах байсан биз.
common_voice_mn_18602576|Сугар хот руу эхнэрээ эмчлүүлэхээр явсан тул амьхандаа зөвлөх ч хүн байсангүй.
common_voice_mn_18602578|Тийм хүн Дамираныг төлд явуулахдаа хөөрхий минь гэж яагаад ч бодохгүй.
common_voice_mn_18602583|Хэрэв оройтвол юу ч гэж тайлбарлаад нэмэргүй болно.
common_voice_mn_18602606|Хэрээ өөр зуураа ингэж ярилцаж байна.
common_voice_mn_18602638|Одоо тэр хэнд ч хэрэггүй болсон.
common_voice_mn_18602664|Намдаг авга ийн хэлээд их санаа алдав.
common_voice_mn_18602690|Үүнийг ямар нэгэн зүйлээр хаах хэрэгтэй.
common_voice_mn_18602698|Эрхэм таны буянтай лагшин амар бөгөөд эрхэлсэн албаны хэрэг эергүү нийлэмжтэй юун өгүүлэх.
common_voice_mn_18602726|Лувсанбалдан чамд би эсэргүү Будын эцсийн мэдүүлгийг уншиж сонсгоё.
common_voice_mn_18602743|Олон удаа унаж байж хөлд ордог шүү дээ.
common_voice_mn_18602782|Толгой нь үл өвдөх бөгөөд доголохоо бараг больжээ.
common_voice_mn_18602803|Агуй аман талдаа уужим, цаашлах тутам нарийсаж тахирлан салаалан, хориод метрийн хэр үргэлжилнэ.
common_voice_mn_18602805|Энэ бол манай улсын монгол хэл, бичгийн сурах бичгүүдэд өргөнөөр хэрэглэдэг монгол бичгийн фонт.
common_voice_mn_18602815|Зовох цагт хатамж хэрэгтэй, жаргах цагт сэрэмж хэрэгтэй гэж юутай үнэн.
common_voice_mn_18602819|Энэ бол монгол түмний эрхэм ёсны нэгэн тайлал юм.
common_voice_mn_18603538|Эрэгзэдмаа нөхрийгөө эмнэлэгт сахихаар хамт явсан байлаа.
common_voice_mn_18603539|Харуул ч бас нууц үгийг авчээ.
common_voice_mn_18603551|Жишээлбэл цамц бол итгэл биш юм.
common_voice_mn_18603556|Ёо ёо хэмээн хүүхэн наалинхайтан инээгээд юм ч болж эхэллээ гэж шивнэлээ.
common_voice_mn_18603562|Таныг эхнэрээ болооч гэж байхад л ойлгох байжээ.
common_voice_mn_18603580|Эхнэрийнхээ хажуугаар дарга их л ундууцангуй дуу шуу ч үгүй мордоод арилж өглөө.
common_voice_mn_18603582|Гэхдээ хүлээж болно гэж байна билээ.
common_voice_mn_18603585|Та Барруагийн үхэхийг харсан шүү дээ?
common_voice_mn_18603592|Энэ ямар учиртай вэ гэвэл нутгийн аялгуунуудад сэлгэгдэх авиануудыг нэг үсгээр тэмдэглээд өгчихсөн байдаг.
common_voice_mn_18603597|Байг онож буудсан ч арай удаан гүйцэтгэж байгаагаараа тэднээс дутуу байна гэдгийг анзаарсан.
common_voice_mn_18603602|Энэ нь алгоритмын логикийг адилхан үзүүлэхээр өөрчлөгдөж чаддаг ба механик тооцооллын хязгаарыг ойлгоход тусалдаг.
common_voice_mn_18603603|Аалзны тор мэт гялалзсан цан хүүрэг агаар тэнгэрт хэрээстэй мэт үзэгдэх авай.
common_voice_mn_18603604|Хөлгийн багийнхан бүгдээрээ завинд суун одоцгоосон ажээ.
common_voice_mn_18603620|Дээр өгүүлсэнчлэн байр анхнаасаа гадна талын засалгүй ашиглалтад орсон.
common_voice_mn_18603623|Би нэг хүнээс сонссон юм.
common_voice_mn_18592899|Дурлал хайр гэдэг агуу юм даа Дүүриймаа минь!
common_voice_mn_18592921|Нөгөөдрөөс эхлэн нутгийн баруун хэсгээр цасан шуурга шуурч нийт нутгаар хүйтний эрч чангарна.
common_voice_mn_18592934|Мэдээж асуугаад нэмэргүй гэдгийг нь мэддэг биз.
common_voice_mn_18592954|Хааны ордон тэдэнд үлгэрийн юм шиг сайхан байлаа.
common_voice_mn_18592963|Гэвч үүнээс хойш хүүхдийн тоглоом мэтээр эцгийн гарын аяыг яагаад ч дагаж чадахгүй.
common_voice_mn_18592975|Нарсны сүүдэр дор жижигхэн модон сандал.
common_voice_mn_18592995|Яагаад бид дахиад энэ тухай маргалдах ёстой гэж?
common_voice_mn_18593379|Тэдэнд онцгой анхаарал халамж хандуулах хэрэгтэй байсаар байхад хэн ч тоохгүй.
common_voice_mn_18593397|Нэгэнт тарьсан үрийг яаж ч болохгүй.
common_voice_mn_18593399|Би Номхон далайн эргийн индианчуудын дунд хоёр жил ажиллаад Вашингтонд дөнгөж ирчхээд байв.
common_voice_mn_18593406|Эхлээд сугалаагаа авчих л даа гэжээ.
common_voice_mn_18593407|Нөгөө бичиг баримтын англи, хятад орчуулгууд бэлэн болж байгаа юу, юу болж байна?
common_voice_mn_18593408|Соном дарга зөндөө л юм захиж байна билээ гэж огт зэмлэсэн аялгагүй хэлэв.
common_voice_mn_18593410|Би гайхаш тасарсан харцаар хойноос нь гөлөрч, яах учраа мэдэхгүй ташуураа тулан босов.
common_voice_mn_18593436|Хэрэв бүсгүй тэгмээр байгаа бол тэгж л байг.
common_voice_mn_18593440|Хөгжил бус хүндрэл, цаашлаад хямралын эх үндэс нь нарийн тооцоогүй, тууштай хэрэгжүүлээгүй төслүүд болдог.
common_voice_mn_18593445|Хоёр том хар шувуу нисэн ирж ойролцоох товгор газарт суусныг өвгөн ажиглав.
common_voice_mn_18593454|Байнга харж хянах автомат камер суурилуулж эргэн тойрныг зүлэгжүүлэн тохижуулжээ.
common_voice_mn_18593455|Монголын хаан цолын сурвалж манж нарт чухлаар нөлөөлснийг эрдэмтэд маргаангүй хүлээн зөвшөөрдөг.
common_voice_mn_18593457|Инан Туркийн хаалганы өмнөх бужигнаан дундаас бөмбөгийг холдуулах гэж оролдсон ч Модрич дээр авааччихав.
common_voice_mn_18593459|Тэд зүгээр нэг яваагүй нь ойлгомжтой.
common_voice_mn_18593467|Мария эгч болон хүргэн ахтайгаа тийм ч удаан амьдарсангүй.
common_voice_mn_18593476|Хөнгөн араншинтай суут гэж байдаггүй юм.
common_voice_mn_18593500|Энэ аргыг зөв газар маш мэдрэмжтэй ашигла.
common_voice_mn_18593515|Болиоч чамаас залхаж байна шүү гэж би уурлав.
common_voice_mn_18593553|Өөрийнхөө мөнгөөр хэчнээн хувцас хунар авч өмсөх нь тэр хүний л асуудал шүү дээ.
common_voice_mn_18593556|Таны амьдралын бүхий л нөхцөл өөрчлөгдөх л ёстой.
common_voice_mn_18593562|Тавилга үйлдвэрлэлдээ Италид үйлдвэрлэсэн тавилгын гэрэл, шилэн хаалга гэх мэт тоноглолуудыг ашигладаг.
common_voice_mn_18593571|Нэг далавчаар ниснэ гэхдээ хол нисэж чадахгүй л дээ.
common_voice_mn_18593572|Согтуу төдийгүй уймарч түгшсэн байх аж.
common_voice_mn_18593657|Тэрчлэн хот янз бүрийн иж бүрдэл нийлүүлдэг үйлдвэрүүдийн шигүү сүлжээтэй аж.
common_voice_mn_18593679|Өөрөөс минь үүдэлтэй байдаг юм
common_voice_mn_18593706|Ерөөсөө өнгөрсөн түүх нь өөрөө ингэж сургамжилж байгаа юм.
common_voice_mn_18593708|Монголчуудад үр дүн нь хойч үедээ очих сургаалын дагуу зүтгэх тэвчээр байдаггүй.
common_voice_mn_18593730|Зураг их зурж байгаарай, аав нь харандаа авчирч өгнө гэж өөрөө хэлсэн юм чинь.
common_voice_mn_18593758|Надаас хойш нар чамд хань болно.
common_voice_mn_18593762|Монголын хувьд, гадаад загварыг буулгахын зэрэгцээ хөгжүүлэн авах нөөц бололцооны хомсдолоос ихээхэн шалтгаалжээ.
common_voice_mn_18593763|Эдгээр бол хүний амьдралд тохиолддог л бэрхшээлүүд.
common_voice_mn_18593771|Шатахуун импортлогчид сонгууль болохоор л улстөрчдийг санхүүгээр дэмждэг нь нууц биш.
common_voice_mn_18593774|Лазер заагчийг буруу хэрэглэснээс есөн настай грек хүү зүүн нүдээ гэмтээжээ.
